id,name_ar,name_en,category,type,country,region,city,latitude,longitude,geometry_type,geometry_geojson,source_url,source_type,confidence_score,is_verified,is_approximate,notes
DXB-LIFE-0032,,Hyatt Golf Park,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.2784544,55.3063049,point,,https://www.openstreetmap.org/way/98642883,openstreetmap,0.85,false,true,osm:way/98642883 | no geometry cached — centroid only
DXB-LIFE-0033,آي إم جي عالم من المغامرات,IMG Worlds of Adventure,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.081394,55.3183488,point,,https://www.openstreetmap.org/way/360213180,openstreetmap,0.9,false,true,osm:way/360213180 | no geometry cached — centroid only | wikidata:Q18206594
DXB-LIFE-0034,,Jebel Ali Golf Course,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,24.983745,55.0243895,point,,https://www.openstreetmap.org/relation/5731796,openstreetmap,0.85,false,true,osm:relation/5731796 | no geometry cached — centroid only
DXB-LIFE-0035,,Jebel Ali Open Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,24.984574,55.0182706,point,,https://www.openstreetmap.org/node/4916625639,openstreetmap,0.85,false,true,osm:node/4916625639 | no geometry cached — centroid only
DXB-LIFE-0036,شاطئ الجميرة,Jumeirah Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.1847978,55.2241746,point,,https://www.openstreetmap.org/way/89654734,openstreetmap,0.9,false,true,osm:way/89654734 | no geometry cached — centroid only | wikidata:Q6310943
DXB-LIFE-0037,ميناء صيد جميرا,Jumeirah Fishing Harbour,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.2102772,55.2444751,point,,https://www.openstreetmap.org/node/1619099753,openstreetmap,0.85,false,true,osm:node/1619099753 | no geometry cached — centroid only
DXB-LIFE-0038,ملاعب الجميره للغولف,Jumeirah Golf Estates,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.0203316,55.1997614,point,,https://www.openstreetmap.org/way/213572534,openstreetmap,0.9,false,true,osm:way/213572534 | no geometry cached — centroid only | wikidata:Q4118113
DXB-LIFE-0039,الشاطئ المفتوح,Jumeirah Public Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.1482054,55.1942791,point,,https://www.openstreetmap.org/way/89659245,openstreetmap,0.85,false,true,osm:way/89659245 | no geometry cached — centroid only
DXB-LIFE-0040,,KidZania,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.1950306,55.279989,point,,https://www.openstreetmap.org/node/4521783461,openstreetmap,0.85,false,true,osm:node/4521783461 | no geometry cached — centroid only
DXB-LIFE-0041,كايت بيتش,Kite Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.1629944,55.2063507,point,,https://www.openstreetmap.org/way/89658654,openstreetmap,0.85,false,true,osm:way/89658654 | no geometry cached — centroid only
DXB-LIFE-0042,,La Mer,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.2271428,55.2557496,point,,https://www.openstreetmap.org/way/509577656,openstreetmap,0.85,false,true,osm:way/509577656 | no geometry cached — centroid only
DXB-LIFE-0043,,La Mer Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.2316946,55.2586812,point,,https://www.openstreetmap.org/way/509577649,openstreetmap,0.85,false,true,osm:way/509577649 | no geometry cached — centroid only
DXB-LIFE-0044,,Lagoons Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.1332801,55.1194998,point,,https://www.openstreetmap.org/way/94404635,openstreetmap,0.85,false,true,osm:way/94404635 | no geometry cached — centroid only
DXB-LIFE-0045,,Laguna Waterpark,lifestyle,water_park,United Arab Emirates,Dubai,Dubai,25.2303847,55.2564328,point,,https://www.openstreetmap.org/way/613945512,openstreetmap,0.85,false,true,osm:way/613945512 | no geometry cached — centroid only
DXB-LIFE-0046,,Legends Golf Course,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.0850151,55.2982681,point,,https://www.openstreetmap.org/relation/7411023,openstreetmap,0.85,false,true,osm:relation/7411023 | no geometry cached — centroid only
DXB-LIFE-0047,ليجولاند دبي,Legoland Dubai,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,24.9187831,55.011622,point,,https://www.openstreetmap.org/way/508523722,openstreetmap,0.9,false,true,osm:way/508523722 | no geometry cached — centroid only | wikidata:Q28041086
DXB-LIFE-0048,,Legoland Dubai,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,24.9183643,55.0116898,point,,https://www.openstreetmap.org/way/511043551,openstreetmap,0.85,false,true,osm:way/511043551 | no geometry cached — centroid only
DXB-LIFE-0049,,LEGOLAND Water Park,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,24.9203603,55.0117503,point,,https://www.openstreetmap.org/way/511043552,openstreetmap,0.85,false,true,osm:way/511043552 | no geometry cached — centroid only
DXB-LIFE-0050,,Majlis Course,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.0861913,55.1648276,point,,https://www.openstreetmap.org/way/359502813,openstreetmap,0.85,false,true,osm:way/359502813 | no geometry cached — centroid only
DXB-LIFE-0051,,Mandarin Oriental,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.2173771,55.2497978,point,,https://www.openstreetmap.org/way/1484836689,openstreetmap,0.85,false,true,osm:way/1484836689 | no geometry cached — centroid only
DXB-LIFE-0052,شاطئ مرسى دبي,Marina Beach Dubai,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.0807835,55.1320971,point,,https://www.openstreetmap.org/way/320162564,openstreetmap,0.85,false,true,osm:way/320162564 | no geometry cached — centroid only
DXB-LIFE-0053,,Marina Jaddaf Waterfront,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.2285796,55.3425736,point,,https://www.openstreetmap.org/way/1476148104,openstreetmap,0.85,false,true,osm:way/1476148104 | no geometry cached — centroid only
DXB-LIFE-0054,شاطئ جميرا المفتوح,Mercato Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.2170251,55.2493548,point,,https://www.openstreetmap.org/way/89560399,openstreetmap,0.85,false,true,osm:way/89560399 | no geometry cached — centroid only
DXB-LIFE-0055,مرسى ميناء راشد,Mina Rashid Marina,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.260006,55.2756066,point,,https://www.openstreetmap.org/node/9891743050,openstreetmap,0.85,false,true,osm:node/9891743050 | no geometry cached — centroid only
DXB-LIFE-0056,,Mini Golf,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.2162327,55.4516843,point,,https://www.openstreetmap.org/node/11758036695,openstreetmap,0.85,false,true,osm:node/11758036695 | no geometry cached — centroid only
DXB-LIFE-0057,موشنجيت دبي,Motiongate Dubai,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,24.921604,55.0030012,point,,https://www.openstreetmap.org/way/508523718,openstreetmap,0.9,false,true,osm:way/508523718 | no geometry cached — centroid only | wikidata:Q23823579
DXB-LIFE-0058,,Nasimi Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.1295623,55.1179588,point,,https://www.openstreetmap.org/way/94408337,openstreetmap,0.85,false,true,osm:way/94408337 | no geometry cached — centroid only
DXB-LIFE-0059,,Nikki Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.2475089,55.2555365,point,,https://www.openstreetmap.org/way/509577639,openstreetmap,0.85,false,true,osm:way/509577639 | no geometry cached — centroid only
DXB-LIFE-0060,,Par 3 - 9 hole course,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.0814525,55.1606283,point,,https://www.openstreetmap.org/way/359502862,openstreetmap,0.85,false,true,osm:way/359502862 | no geometry cached — centroid only
DXB-LIFE-0061,,Par 3 course and driving range,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.06973,55.1601096,point,,https://www.openstreetmap.org/way/87183078,openstreetmap,0.85,false,true,osm:way/87183078 | no geometry cached — centroid only
DXB-LIFE-0062,,Pearl Jumeirah Public Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.2456289,55.2539425,point,,https://www.openstreetmap.org/way/660898590,openstreetmap,0.85,false,true,osm:way/660898590 | no geometry cached — centroid only
DXB-LIFE-0063,,Pet's Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.3001819,55.2940615,point,,https://www.openstreetmap.org/node/11419884972,openstreetmap,0.85,false,true,osm:node/11419884972 | no geometry cached — centroid only
DXB-LIFE-0064,,Port de La Mer,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.2383746,55.2527328,point,,https://www.openstreetmap.org/way/1476140888,openstreetmap,0.85,false,true,osm:way/1476140888 | no geometry cached — centroid only
DXB-LIFE-0065,,Rapids Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.1348563,55.1216663,point,,https://www.openstreetmap.org/way/94404694,openstreetmap,0.85,false,true,osm:way/94404694 | no geometry cached — centroid only
DXB-LIFE-0066,,Seven Seas Boats Rental,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.1025444,55.2030414,point,,https://www.openstreetmap.org/node/11445893369,openstreetmap,0.85,false,true,osm:node/11445893369 | no geometry cached — centroid only
DXB-LIFE-0067,,Ski Hall,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.1176773,55.1981966,point,,https://www.openstreetmap.org/node/2246365936,openstreetmap,0.85,false,true,osm:node/2246365936 | no geometry cached — centroid only
DXB-LIFE-0068,,Souk Al Marfa,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.2900742,55.3142601,point,,https://www.openstreetmap.org/way/813228789,openstreetmap,0.85,false,true,osm:way/813228789 | no geometry cached — centroid only
DXB-LIFE-0069,جزيرة جنوب افريقيا,South Africa Island,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.2124683,55.1821013,point,,https://www.openstreetmap.org/node/6553781129,openstreetmap,0.85,false,true,osm:node/6553781129 | no geometry cached — centroid only
DXB-LIFE-0070,,Splash ’n’ Party,lifestyle,water_park,United Arab Emirates,Dubai,Dubai,25.1596349,55.2233677,point,,https://www.openstreetmap.org/way/514650689,openstreetmap,0.85,false,true,osm:way/514650689 | no geometry cached — centroid only
DXB-LIFE-0071,,SplashPad,lifestyle,water_park,United Arab Emirates,Dubai,Dubai,25.0785541,55.1326085,point,,https://www.openstreetmap.org/node/4125219654,openstreetmap,0.85,false,true,osm:node/4125219654 | no geometry cached — centroid only
DXB-LIFE-0072,,Take Off VR Park,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.2542042,55.3030041,point,,https://www.openstreetmap.org/node/13324185970,openstreetmap,0.85,false,true,osm:node/13324185970 | no geometry cached — centroid only
DXB-LIFE-0073,,The Els Golf Course,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.0356669,55.2130178,point,,https://www.openstreetmap.org/relation/5353876,openstreetmap,0.85,false,true,osm:relation/5353876 | no geometry cached — centroid only
DXB-LIFE-0074,,The Heart Of Europe,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.2278839,55.1642418,point,,https://www.openstreetmap.org/node/6554079924,openstreetmap,0.85,false,true,osm:node/6554079924 | no geometry cached — centroid only
DXB-LIFE-0075,,The Hills Golf Course,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.1222698,55.2695109,point,,https://www.openstreetmap.org/relation/9735028,openstreetmap,0.85,false,true,osm:relation/9735028 | no geometry cached — centroid only
DXB-LIFE-0076,,The Journey,lifestyle,water_park,United Arab Emirates,Dubai,Dubai,25.1640006,55.2094626,point,,https://www.openstreetmap.org/node/4039645958,openstreetmap,0.85,false,true,osm:node/4039645958 | no geometry cached — centroid only
DXB-LIFE-0077,,The Palm Deira - Crescent Island,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.352875,55.2289915,point,,https://www.openstreetmap.org/node/6642913936,openstreetmap,0.85,false,true,osm:node/6642913936 | no geometry cached — centroid only
DXB-LIFE-0078,,The Track Meydan Golf,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.16087,55.304308,point,,https://www.openstreetmap.org/node/2546501218,openstreetmap,0.85,false,true,osm:node/2546501218 | no geometry cached — centroid only
DXB-LIFE-0079,نادي ميدان للجولف ذا تراك,The Track Meydan Golf Club,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.1620992,55.311996,point,,https://www.openstreetmap.org/way/10711280,openstreetmap,0.85,false,true,osm:way/10711280 | no geometry cached — centroid only
DXB-LIFE-0080,نادي ترمب الدولي للجلف,Trump International Golf Club,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.0224397,55.2535452,point,,https://www.openstreetmap.org/way/360100924,openstreetmap,0.85,false,true,osm:way/360100924 | no geometry cached — centroid only
DXB-LIFE-0081,الحديقة المائية وايلد وادي,Wild Wadi Waterpark,lifestyle,water_park,United Arab Emirates,Dubai,Dubai,25.1396295,55.1892454,point,,https://www.openstreetmap.org/way/182920461,openstreetmap,0.9,false,true,osm:way/182920461 | no geometry cached — centroid only | wikidata:Q200856
DXB-LIFE-0082,وندرلاند دبي حديقة الألعاب العجيبة,Wonderland Theme & Water Park,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.2319705,55.3297302,point,,https://www.openstreetmap.org/way/389370906,openstreetmap,0.85,false,true,osm:way/389370906 | no geometry cached — centroid only
DXB-LIFE-0083,,Yacht Rental Dubai Marina,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.0726364,55.1243894,point,,https://www.openstreetmap.org/node/12154642732,openstreetmap,0.85,false,true,osm:node/12154642732 | no geometry cached — centroid only
FUJ-LIFE-0001,,Akamiya Public Beach,lifestyle,beach,United Arab Emirates,Fujairah,Dibba Al Fujairah,25.6097356,56.3037273,point,,https://www.openstreetmap.org/way/1109899333,openstreetmap,0.85,false,true,osm:way/1109899333 | no geometry cached — centroid only
FUJ-LIFE-0002,,Al Aqah Beach,lifestyle,beach,United Arab Emirates,Fujairah,Dadna,25.5137555,56.3662176,point,,https://www.openstreetmap.org/node/12180283243,openstreetmap,0.85,false,true,osm:node/12180283243 | no geometry cached — centroid only
FUJ-LIFE-0003,,Al Badiyah Beach,lifestyle,beach,United Arab Emirates,Fujairah,Al Badīyah,25.4568198,56.3618087,point,,https://www.openstreetmap.org/node/12178298580,openstreetmap,0.85,false,true,osm:node/12178298580 | no geometry cached — centroid only
FUJ-LIFE-0004,فن لاند,FunLand,lifestyle,theme_park,United Arab Emirates,Fujairah,Fujairah,25.1198621,56.3567604,point,,https://www.openstreetmap.org/way/555662656,openstreetmap,0.85,false,true,osm:way/555662656 | no geometry cached — centroid only
FUJ-LIFE-0005,,Sandy Beach,lifestyle,beach,United Arab Emirates,Fujairah,Dadna,25.4888363,56.3604519,point,,https://www.openstreetmap.org/relation/1798237,openstreetmap,0.85,false,true,osm:relation/1798237 | no geometry cached — centroid only
RAK-LIFE-0001,شاطئ العام الدهان,Al Dahan Public Beach,lifestyle,beach,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.7696427,55.9190115,point,,https://www.openstreetmap.org/way/335855687,openstreetmap,0.85,false,true,osm:way/335855687 | no geometry cached — centroid only
RAK-LIFE-0002,شاطئ الظيت العام,Al Dhait Public Beach,lifestyle,beach,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.7640368,55.9130112,point,,https://www.openstreetmap.org/way/335852834,openstreetmap,0.85,false,true,osm:way/335852834 | no geometry cached — centroid only
RAK-LIFE-0003,,Al Hamra Golf Club,lifestyle,golf_course,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.6836588,55.7765657,point,,https://www.openstreetmap.org/node/2325603815,openstreetmap,0.85,false,true,osm:node/2325603815 | no geometry cached — centroid only
RAK-LIFE-0004,,Al Hamra Public Beach,lifestyle,beach,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.7001471,55.7807009,point,,https://www.openstreetmap.org/way/330762556,openstreetmap,0.85,false,true,osm:way/330762556 | no geometry cached — centroid only
RAK-LIFE-0005,,Al Hamra Residence Beach,lifestyle,beach,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.6877004,55.7726789,point,,https://www.openstreetmap.org/way/330027060,openstreetmap,0.85,false,true,osm:way/330027060 | no geometry cached — centroid only
RAK-LIFE-0006,,Al Hamra Royal Yacht Club,lifestyle,marina,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.694973,55.7803987,point,,https://www.openstreetmap.org/node/1681432305,openstreetmap,0.85,false,true,osm:node/1681432305 | no geometry cached — centroid only
RAK-LIFE-0007,,Beach,lifestyle,beach,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.6902093,55.7737262,point,,https://www.openstreetmap.org/way/142780318,openstreetmap,0.85,false,true,osm:way/142780318 | no geometry cached — centroid only
RAK-LIFE-0008,شاطئ ابن ماجد,Bin Majid Beach Hotel Beach,lifestyle,beach,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.7562797,55.9072324,point,,https://www.openstreetmap.org/way/335718793,openstreetmap,0.85,false,true,osm:way/335718793 | no geometry cached — centroid only
RAK-LIFE-0009,,Bin Majid Resort Beach,lifestyle,beach,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.6690735,55.7586755,point,,https://www.openstreetmap.org/way/231559301,openstreetmap,0.85,false,true,osm:way/231559301 | no geometry cached — centroid only
RAK-LIFE-0010,,Jazeera Marina,lifestyle,marina,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.7150665,55.797134,point,,https://www.openstreetmap.org/way/330883277,openstreetmap,0.85,false,true,osm:way/330883277 | no geometry cached — centroid only
RAK-LIFE-0011,,Mina Al Arab Granada Beach,lifestyle,beach,United Arab Emirates,Ras al-Khaimah,Ras Al Khaimah,25.714683,55.8287553,point,,https://www.openstreetmap.org/way/330885895,openstreetmap,0.85,false,true,osm:way/330885895 | no geometry cached — centroid only
